file_path,skill
Dataset/balayage/balayage_98.jpg,balayage
Dataset/balayage/balayage_39.jpg,balayage
Dataset/balayage/balayage_103.jpg,balayage
Dataset/balayage/balayage_198.jpg,balayage
Dataset/balayage/balayage_31.jpg,balayage
Dataset/balayage/balayage_144.jpg,balayage
Dataset/balayage/balayage_159.jpg,balayage
Dataset/balayage/balayage_138.jpg,balayage
Dataset/balayage/balayage_223.jpg,balayage
Dataset/balayage/balayage_228.jpg,balayage
Dataset/balayage/balayage_135.jpg,balayage
Dataset/balayage/balayage_73.jpg,balayage
Dataset/balayage/balayage_199.jpg,balayage
Dataset/balayage/balayage_50.jpg,balayage
Dataset/balayage/balayage_6.jpg,balayage
Dataset/balayage/balayage_168.jpg,balayage
Dataset/balayage/balayage_64.jpg,balayage
Dataset/balayage/balayage_3.jpg,balayage
Dataset/balayage/balayage_51.jpg,balayage
Dataset/balayage/balayage_56.jpg,balayage
Dataset/balayage/balayage_227.jpg,balayage
Dataset/balayage/balayage_78.jpg,balayage
Dataset/balayage/balayage_28.jpg,balayage
Dataset/balayage/balayage_143.jpg,balayage
Dataset/balayage/balayage_97.jpg,balayage
Dataset/balayage/balayage_9.jpg,balayage
Dataset/balayage/balayage_211.jpg,balayage
Dataset/balayage/balayage_140.jpg,balayage
Dataset/balayage/balayage_102.jpg,balayage
Dataset/balayage/balayage_166.jpg,balayage
Dataset/balayage/balayage_189.jpg,balayage
Dataset/balayage/balayage_186.jpg,balayage
Dataset/balayage/balayage_71.jpg,balayage
Dataset/balayage/balayage_235.jpg,balayage
Dataset/balayage/balayage_200.jpg,balayage
Dataset/balayage/balayage_210.jpg,balayage
Dataset/balayage/balayage_137.jpg,balayage
Dataset/balayage/balayage_41.jpg,balayage
Dataset/balayage/balayage_191.jpg,balayage
Dataset/balayage/balayage_27.jpg,balayage
Dataset/balayage/balayage_148.jpg,balayage
Dataset/balayage/balayage_194.jpg,balayage
Dataset/balayage/balayage_188.jpg,balayage
Dataset/balayage/balayage_67.jpg,balayage
Dataset/balayage/balayage_65.jpg,balayage
Dataset/balayage/balayage_118.jpg,balayage
Dataset/balayage/balayage_192.jpg,balayage
Dataset/balayage/balayage_206.jpg,balayage
Dataset/balayage/balayage_219.jpg,balayage
Dataset/balayage/balayage_13.jpg,balayage
Dataset/balayage/balayage_181.jpg,balayage
Dataset/balayage/balayage_68.jpg,balayage
Dataset/balayage/balayage_112.jpg,balayage
Dataset/balayage/balayage_202.jpg,balayage
Dataset/balayage/balayage_87.jpg,balayage
Dataset/balayage/balayage_222.jpg,balayage
Dataset/balayage/balayage_178.jpg,balayage
Dataset/balayage/balayage_234.jpg,balayage
Dataset/balayage/balayage_37.jpg,balayage
Dataset/balayage/balayage_130.jpg,balayage
Dataset/balayage/balayage_16.jpg,balayage
Dataset/balayage/balayage_85.jpg,balayage
Dataset/balayage/balayage_119.jpg,balayage
Dataset/balayage/balayage_44.jpg,balayage
Dataset/balayage/balayage_110.jpg,balayage
Dataset/balayage/balayage_52.jpg,balayage
Dataset/balayage/balayage_107.jpg,balayage
Dataset/balayage/balayage_129.jpg,balayage
Dataset/balayage/balayage_215.jpg,balayage
Dataset/balayage/balayage_114.jpg,balayage
Dataset/balayage/balayage_125.jpg,balayage
Dataset/balayage/balayage_163.jpg,balayage
Dataset/balayage/balayage_76.jpg,balayage
Dataset/balayage/balayage_170.jpg,balayage
Dataset/balayage/balayage_162.jpg,balayage
Dataset/balayage/balayage_94.jpg,balayage
Dataset/balayage/balayage_86.jpg,balayage
Dataset/bridal_hair/bridal_430.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_233.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_756.jpg,bridal_hair
Dataset/bridal_hair/bridal_204.jpg,bridal_hair
Dataset/bridal_hair/bridal_405.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_603.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_694.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_384.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_585.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_632.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_548.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_711.jpg,bridal_hair
Dataset/bridal_hair/bridal_121.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_479.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_329.jpg,bridal_hair
Dataset/bridal_hair/bridal_hair_554.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_379.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_723.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_389.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_378.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_534.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_639.jpg,bridal_hair
Dataset/bridal_hair/bridal_428.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_118.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_583.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_271.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_730.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_198.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_398.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_239.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_465.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_557.jpg,bridal_hair
Dataset/bridal_hair/bridal_609.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_720.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_737.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_772.jpg,bridal_hair
Dataset/bridal_hair/bridal_116.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_675.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_626.jpg,bridal_hair
Dataset/bridal_hair/bridal_270.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_621.jpg,bridal_hair
Dataset/bridal_hair/bridal_2381.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_567.jpg,bridal_hair
Dataset/bridal_hair/bridal_228.jpg,bridal_hair
Dataset/bridal_hair/bridal_533.jpg,bridal_hair
Dataset/bridal_hair/bridal_146.jpg,bridal_hair
Dataset/bridal_hair/bridal_482.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_317.jpg,bridal_hair
Dataset/bridal_hair/bridal_238.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_359.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_323.jpg,bridal_hair
Dataset/bridal_hair/blonde_balyage_bridal.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_393.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_255.jpg,bridal_hair
Dataset/bridal_hair/bridal_447.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_535.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_596.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_194.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_321.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_744.jpg,bridal_hair
Dataset/bridal_hair/bridal_178.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_304.jpg,bridal_hair
Dataset/bridal_hair/bridal_209.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_366.jpg,bridal_hair
Dataset/bridal_hair/bridal_335.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_631.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_473.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_549.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_527.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_175.jpg,bridal_hair
Dataset/bridal_hair/bridal_690.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_124.jpg,bridal_hair
Dataset/bridal_hair/bridal_545.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_202.jpg,bridal_hair
Dataset/bridal_hair/bridal_4381.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_752.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_158.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_138.jpg,bridal_hair
Dataset/bridal_hair/bridal_278.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_635.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_206.jpg,bridal_hair
Dataset/bridal_hair/bridal_362.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_625.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_448.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_599.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_552.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_166.jpg,bridal_hair
Dataset/bridal_hair/bridal_768.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_546.jpg,bridal_hair
Dataset/bridal_hair/bridal_429.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_771.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_582.jpg,bridal_hair
Dataset/bridal_hair/bridal_356.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_700.jpg,bridal_hair
Dataset/bridal_hair/bridal_611.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_782.jpg,bridal_hair
Dataset/bridal_hair/bridal_412.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_462.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_264.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_437.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_544.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_170.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_415.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_673.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_346.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_119.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_679.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_386.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_688.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_776.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_695.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_374.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_222.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_341.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_681.jpg,bridal_hair
Dataset/bridal_hair/bridal_5149.jpg,bridal_hair
Dataset/bridal_hair/bridal_518.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_376.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_459.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_575.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_168.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_192.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_394.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_193.jpg,bridal_hair
Dataset/bridal_hair/bridal_543.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_181.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_183.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_187.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_383.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_155.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_275.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_438.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_580.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_780.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_241.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_716.jpg,bridal_hair
Dataset/bridal_hair/bridal_490.jpg,bridal_hair
Dataset/bridal_hair/bridal_6149.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_641.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_308.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_483.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_416.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_469.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_762.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_485.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_286.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_648.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_328.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_401.jpg,bridal_hair
Dataset/bridal_hair/bridal_140.jpg,bridal_hair
Dataset/bridal_hair/bridal_218.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_243.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_624.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_508.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_637.jpg,bridal_hair
Dataset/bridal_hair/bridal_421.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_734.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_774.jpg,bridal_hair
Dataset/bridal_hair/bridal_497.jpg,bridal_hair
Dataset/bridal_hair/bridal_524.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_708.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_322.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_143.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_139.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_677.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_306.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_572.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_207.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_244.jpg,bridal_hair
Dataset/bridal_hair/bridal_4553.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_263.jpg,bridal_hair
Dataset/bridal_hair/bridal_472.jpg,bridal_hair
Dataset/bridal_hair/bridal_157.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_587.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_325.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_253.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_127.jpg,bridal_hair
Dataset/bridal_hair/bridal_503.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_480.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_765.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_377.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_285.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_235.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_538.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_336.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_230.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_597.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_363.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_203.jpg,bridal_hair
Dataset/bridal_hair/bridal_1149.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_307.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_246.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_165.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_471.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_674.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_571.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_594.jpg,bridal_hair
Dataset/bridal_hair/bridal_404.jpg,bridal_hair
Dataset/bridal_hair/bridal_413.jpg,bridal_hair
Dataset/bridal_hair/bridal_470.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_667.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_463.jpg,bridal_hair
Dataset/bridal_hair/bridal_112.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_224.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_610.jpg,bridal_hair
Dataset/bridal_hair/bridal_540.jpg,bridal_hair
Dataset/bridal_hair/bridal_409.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_729.jpg,bridal_hair
Dataset/bridal_hair/bridal_248.jpg,bridal_hair
Dataset/bridal_hair/bridal_444.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_331.jpg,bridal_hair
Dataset/bridal_hair/bridal_122.jpg,bridal_hair
Dataset/bridal_hair/bridal_425.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_289.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_764.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_382.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_608.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_687.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_283.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_657.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_147.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_338.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_320.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_266.jpg,bridal_hair
Dataset/bridal_hair/bridal_129.jpg,bridal_hair
Dataset/bridal_hair/bridal_628.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_751.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_560.jpg,bridal_hair
Dataset/bridal_hair/bridal_132.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_680.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_685.jpg,bridal_hair
Dataset/bridal_hair/bridal_408.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_541.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_164.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_721.jpg,bridal_hair
Dataset/bridal_hair/bridal_435.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_371.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_726.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_709.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_267.jpg,bridal_hair
Dataset/bridal_hair/bridal_536.jpg,bridal_hair
Dataset/bridal_hair/bridal_454.jpg,bridal_hair
Dataset/bridal_hair/bridal_440.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_633.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_642.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_305.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_738.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_671.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_353.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_526.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_722.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_403.jpg,bridal_hair
Dataset/bridal_hair/bridal_134.jpg,bridal_hair
Dataset/bridal_hair/bridal_240.jpg,bridal_hair
Dataset/bridal_hair/bridal_288.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_324.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_647.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_369.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_733.jpg,bridal_hair
Dataset/bridal_hair/bridal_498.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_561.jpg,bridal_hair
Dataset/bridal_hair/bridal_701.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_686.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_332.jpg,bridal_hair
Dataset/bridal_hair/bridal_442.jpg,bridal_hair
Dataset/bridal_hair/bridal_474.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_451.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_487.jpg,bridal_hair
Dataset/bridal_hair/bridal_179.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_623.jpg,bridal_hair
Dataset/bridal_hair/bridal-hair_171.jpg,bridal_hair
Dataset/bridal_hair/bridal_505.jpg,bridal_hair
